text,rating
Henny dan temannya yang tidak bisa di sini dan di kantong dan Mahesa Jenar yang tidak dapat di download di sini adalah salah satu dari mereka yang tidak bisa di download disini di kantong dan mendengar suara pintu yang telah ditetapkan oleh menteri di download disini dengan catatan bahwa di download disini di sini untuk membatalkan konsumen yang tidak dapat melihat dengan mata kepala di sini adalah salah seorang dari kalian yang telah ditetapkan,5
Bagus,4
DANA SAYA TIBA TIBA HILAN,1
Mau hapus akun aja ribet banget. Mengulang dialog yg sama sampe 10 kali. 😒,1
Bagus untuk cari kerja,5
TUHAN YANG MAHA,3
Nyepam mulu,1
"CAPTCHA NYA ASU EMANG. NGASIH KEAMANAN YANG BECUS DIKIT NAPA. NYURUH NYARI GAMBAR TERTENTU, GAMBARNYA DOBEL, APA APAAN!!!",1
"Tidak ada panduan, lalu untuk filter tempat yg diinginkan blm mencapai seluruh bagian terpencil.",1
Oke,5
Jo The z 😂,1
login susah banget gilaa!!,1
Iklan menggangu,1
ribeett,1
Sangat bagus,5
Menyediakan informasi secara rinci,5
Still try,4
"Apk busuk dan di browser juga busuk masa harus menunggu lama dan tidak masuk"". Malah notip mari melakukan pemeriksaan keamanan cepat berjam"" menunggu begtu terus bagusan hapus aja apk nya di browser juga di hapus aja",1
"aku di suruh bikin akun LinkedIn tapi di paksa harus punya KTP baru bisa login. tapi aku masih SMK, masa nunggu 2 tahun lagi biar bisa buat akun. please LinkedIn buat biar gak ada verifikasi id kalo umurnya belum 17+",2
Mudah dalam mendapatkan informasi kerja.,5
stuck in login security check,1
Okh,5
Top banget,5
Tidak suka,1
👍,5
"Tiba-tiba akun ke Logout sendiri, terus selalu gagal login katanya sandi salah, akun dibatasi, blablabla shibal",1
Pengalaman operator.trailer/lowboy,5
Isn't bad,5
Saya mau kluar dari apk ini dengan cara menghapus akun saya tapi tidak bisa berkali' saya mencoba mohon diperbaiki lagi karena saya mau kluar dari apk ini🙏,2
Agar saya coba akun demo tapi cuma ada nomor hape ini molai dari nol posting tetap,1
"gabisa login, captcha gaje",1
Berterimakasih sangat membantu,5
Good application,5
Ok,5
Hidup adalah perjuangan,5
"Fiturnya sulit di pahami. Udah ngatur lokasi jambi, tapi tetep aja yang muncul loker dari kota lain.",1
Tak kasih bintang 4,4
nice,5
Saya kerja opsih,5
Bagus,3
Gak ada gunanya,1
"Tidal bisa login karena terus minta verifikasi, sudah di beri foto id card masih tida bisa di akses hingga berulang kali",1
"SUSAH UNTUK MASUK NYA, RIBET",1
Good,5
Good job😀😊👍,5
This lesson is very good.thank you,5
Mantap,5
Optimalkam,5
Terlalu banyak iklan,1
Semoga Amanah,5
yahoo ptezaśáåå⁴⅘⁴é4,4
Bagus,5
Good7 LinkDln,5
Apk susah masuk ga hebat,1
semoga nanti pas uda kerja linkedln nya bisa kayak orang² yang inspiratif,5
Ok,5
baru mau coba semoga betah,3
"sangat membantu, sayang nya iklan sangat menggangu",5
Muncul terus parah,1
This is suck,1
"sebelumnya udah pernah buat account dan sudah mensetup semuanya, beberapa minggu ga dibuka tiba"" akun saya hilang",1
Ok,5
Top,5
good,5
ya saya suka aplikasi ini,5
Sangat membantuu,3
Ok,5
Good one aplikasi,5
Seneng bague,5
Verifikasi susah minta ampun auto unistal sampah,1
terkendala login,1
Bagus,5
indonesia maju,5
The Best,5
Tdk seportip,1
Baru mencoba,4
Okey...,4
"Linked yatim Dayat Dayat ku lapor senko kw, senko pemilik artis bokep tau ga aku lapor masuk penjara kw aku nih kariawan nya sih senko pemeran utaman film porno",1
Oke,5
Good,1
Verifikasi doang ribet amat bikin emosi,1
Jos,5
good,5
Pijlp0 Po,5
"Apa apaan ini,ga ada pernah install apk nya tapi diminta bayar langganan? Maksud nya gimana ini? Ini mau meras apa gimana? tolong lah",1
Maless,1
Programnya bagus,5
Sangat baik. Sangat membantu untuk memperluas jaringan pekerjaan,5
Ok,5
Ok banget,5
Tolol,1
Ok,5
Kenapa gak bisa buka LinkedIn padahal malam bisa..,2
ACl Gamestop,5
Di coba dulu,3
Iklan terlalu lama,1
Good,5
Sangat membantu,5
Aplikasi gak guna masak nunggu acc dulu. Edah,5
Jual alat pertanian,4
bad,1
Good,5
Good aplikasi,5
Ini apl muncul trs di game yg gw mainin. Dan susah bnget di skip walopun ad tanda X nya,1
"Saya sudah bikin akun sampai 2x dan tiba² setelah saya buat akun yg pertama, akun saya tiba² logout dengan sendirinya, dan ketika saya coba untuk login kembali terdapat masalah karena akun dibatasi padahal saya tidak melakukan kesalahan apapun, akhirnya saya mencoba untuk mengikuti langkah² untuk verifikasi akun saya agar bisa kembali, tetapi hasilnya nihil tetap tidak bisa, tolong untuk devoloper/admin berikan saya alasanya dan cepat perbaiki ini sangat merugikan, saya kasih bintang 1 dulu",1
Welder operator snd muster tuh to delevery asean going,5
Oke menjadi lebih baik,5
Aplikasi ngga jelas,1
asww,1
Bagus cuman jaringan ny kurang bagus,3
Program apa an ini ??,1
Mantap,5
Keren😗,5
Apk bermasalah Mulu klo mau apply,3
Sangat mantap bosku👍🙏,5
Niceeeee,4
Pusing,5
"absolutely useless, keep getting banned very often for no reason",1
Ok,5
Secure,5
Terima kasih sudah mengirimkan informasi lowongan pekerjaan. Sangat membantu untuk Saya bisa bagikan untuk keluarga sbelum dapat pekerjaan,5
Mantab sekali. Gampang digunakan kan sangat nyaman dengan fitur - fitur yang mudah difahami. Pilihan bahasa Indonesia juga sangat menarik,5
Aplikasi kurang memuaskan dalam mencari kerjaan,1
Very good application,5
Berjalan dengan baik pak bossku. Apakah ini berarti kita is a great company and we will continue 😊. Yes !!,5
Sangat membantu memperkenalkan diri dan bisnis di LinkedIn,5
Ok,4
"Knp suka log out sendiri ya,,,,udah login susah banget buat konfirmasi. tolong dong itu akun saya udah dua gak bisa di masukin lagi",1
Verifikasi id/sim lama banget asli. Udah dikirim prosesnya LELET BANGET!,1
"Gk jelas banget, gk ada badai gk hujan tiba2 disuruh login ulang, verivikasi keamanan, mana ulang2 mulu dah selesai kemabali lagi verifikasi, mana gambar nya gk jelas Aplikasi gede kok kayak gini",1
"Aplikasi sampahhhhh, akun tiba"" hilang. Tolollll",1
Sangat membantu,5
"Memperluas relasi, membuka pintu rezeki, mempermudah hubungan antara pelamar dan pencari pekerja.",5
"Ay`A,ah, aku",5
Di tahun 2024 sy menjabat sbg Direktur utama di PT Nabilla Bhara Abadi,5
Mantap bisa membantu membangun personal branding di ranah internasional,5
saya sangat terbanntu dgn adanya aplikasi ini,5
mau log in terlalu sulit verifikasi,1
Membantu,2
Bina rumah rumah dan plumbing servis,5
Kecewa udah 2 kali buat akun 2 kali jg harus verifikasi dan slalu gagal padahal sandi yg d isi udah benar tpi masih aja d bilang salah mana harus ambil foto muka dan foto KTP,1
Good,5
Ini kenapa saya mau ganti email suka error.,1
Bagus,5
Excellent,5
"Akun saya tiba-tiba gak bisa dibuka malah disuruh untuk verifikasi dengan persona, kenapa akun saya malah dibatasi dan saya merasa tidak melakukan apa"" di akun itu, mohon untuk diperbaiki lagi 🤧🙏",1
"Verifikasi dengan pesona Selalu keluar sendiri tiba tiba, mohon untuk diperbaiki",1
ok,5
"Security yg memilih hewan menghadap ke atas terlalu rumit, mempersulit dalam proses login/buat akun",1
"Gabisa login kocak, verif sana sini gagal terus halaman tidak ditemukan",1
Jos,5
Like,3
Mantap,5
Ok,5
Mantap,5
"Akun dibatasi, alasan kebijakan. Yang lain posting ok ok aja sy lihat. Ga pake LinkedIn jg no problem",1
Mantab n sukses slalu,5
Sangat jelek,1
"Meskipun saya masih bingung sedikit, tapi saya akan belajar, karna linkdIn sangat membantu",5
Konten tidak baik,1
Very good,5
Salam ya Salam sehat selalu amin buat semua nya yang di perusahaan henpon Indonesia maupun perusahaan internasional henpon apapun bentuk nya nama nya.,5
Bagus apk nya sangat membantu,5
Be Best,5
"Memang aplikasi tolol, masuk ke akun sendiri aja susahnya minta ampun. Segala verifikasi, dibatasi, entahlah.",1
puyeng pake ni apk,1
Aplikasi apa ini. mau login Nungguin code berjam-jam enggk ada juga.,1
..b 9. /,5
Oke,5
Masi mencoba apakah bener di app ini membantu yg kesulitan mencari pekerjaan?,5
Baik,5
Mantap bisa bekerja Di perusahaan besar di Singapura,5
Tes human nya g jelas banget sumpah.,1
Opsional,5
Akses terbaik,5
bagus.,5
Ok,5
Baik ⭐⭐⭐⭐⭐,5
Oke,5
Masa login aja gak bisa kek mana ini secara lagi butuh secepatnya,1
Okk,4
Tidak bisa login,1
Good,1
Ok,5
Good app🫶,5
Mening,5
Halo ini kenapa saya tidak bisa masuk kembali ke akun saya? Sdh berkali kali verivikasi tapi tetap tidak bisa masuk,1
Ok,5
Apk paling gaje,1
"Min tolong dong, akun saya infonya melanggar, saya mau login harus cek ini cek itu dan gagal terus, ini kenapa dengan akun saya? Tolong bantuannya min",1
", . Lp",2
Nice.,5
Sangat membantu,5
Informasi Aktual lowongan kerja pendidikan di Linkedln,5
Sangat membantu dan memudahkan dalam perjalanan,5
SosMed utk para Profesional..,5
Aplikasi yang sangat membantu mencari info lowongan pekerjaan,5
Isi mendapat info pekerjaan,5
Ok,5
"Ga guna, guwa nyari kerja mending ke orang dalem dah",1
Lumayan baik aplikasinya dan fitur2 yg ditampilkan menawan,3
Pejus kuntul,1
𝙍𝙞𝙗𝙚𝙩 𝙗𝙣𝙜𝙩𝙩𝙩 𝙢𝙖𝙪 𝙙𝙖𝙛𝙩𝙖𝙧 𝙖𝙟𝙖.,1
"App setres pw udh benar email udh benar ttep aj sruh verifikasi gj bngst mempersulit kerja orang aj ,smpe hrus msukin id pasport dkk ,app g ad bintang y gni tolong d benerin biar mempersulit penggunaan",1
Baik,5
Apk gak jelas udah jelas-jelas saya nyari kerjaan baru malah harus ceri ini lah itu lah sama perusahaan lama udah jelas gak kerja lagi di sana kalo masih kerja gak akan cari kerjaan,1
Recommended untuk profesional worker,5
Ok,5
Tolong hp saya secara teknis mumpuni tp kenapa setiap log in gak bsa tiba2 log out sendiri,1
Is the best,3
"aplikasi ga gunaa, mau login aja di persulitt pake teka teki ga jelasss, aplikasi ini bukan nya ngebantu malah nambah beban oranggg",1
Aman,5
LinkedIn Aplikasi Terbaik 💯,5
Ok aja semoga trending,4
Top..,5
Ok,5
Good App,5
Baik,5
Diupdate malah gak bisa lamar,1
Mode kreator hilang sangat mengecewakan,1
Aplikasi yang paling menyulitkan pengguna. Untuk mengedit bio saja susah menemukan menunya.,1
Jooos,5
Ok,3
Ok,5
Keren,5
Ok,4
"Aplikasi bagus dan mudah, terimakasih",5
Good application,5
Sugoi,5
Bug Mulu . Ga jelasss,3
"Saya sudah lebih dari 14 tahun pengguna LinkedIn, sayang dalam 1 bulan terakhir akun saya hilang dan mengalami kesulitan untuk pemulihan padahal sudah lakukan verivikasi persona dg id nasional/KTP.",5
(opsional),1
Mantap 👍,5
Good,5
bagus,5
Improve be better,3
"Aplikaso yng sangat berguna, dari sini ketemu temen baru dan pekerjaan baru",5
Bagus,5
Sangat membantu,5
"Enak nich aplikasi ,sangat membantu",5
"Tolong saya tidak bisa login ke akun linkedin karena perlu verifikasi persona. Namun setalah upload ktp proses verifikasi gagal. Sudah membuat 2 akun namun dua duanya terkena pembatasan akun juga. Mohon bantuannya. Sebelum nya akun saya terkena hack orang hongkong, padahal sebelumnya tidak ada masalah sama sekali. Setelah hapus akun & membuat akun baru masalah pembatasan akun terjadi. Mohon segera di perbaiki",1
Saya kasih bintang 1 dulu karna info keteranganya kurang mendetail untuk terhubung langsung dan info selanjutnya,1
Bagus banget.,5
"Ini aplikasi macam apa ya , daftar doang susah nya minta ampun",1
"Sangat sulit untuk mengubah data pribadi kita, benar2 memusingkan dan membingungkan",1
"Tidak bisa login, mantul terus",1
Di,4
"Reset kata sandi di aplikasi ini susah bet ,malah di mintain Password lama ,ya jelas jelas saya ingin ganti kata sandi yang lama jadi yang baru",1
"Verifikasi macam apa ini cuk, salah muluuuu !!!!",1
"Apk teraneh.... Cuma niat nyari duit haram doang apk ini, dajjal",1
this app is good.,5
Merantau nanam padi kenekek robot padi Berteman bahagia kenekek tukang bagunan masak nasi masak sayur nyuci piring nyuci baju serba bisa bercerita jalan jalan pusing melliberr janggung padi kibot son ketwawk bercanda sok sokan ramah lingkungan hidup ap ada yang tergolong familia Bombyliidae juga merupakan bagian dari genus Onthophagus dan kingdom of the year old good day for me🙋 bahagia dengan orang yang telah mengikuti kuis Kak Ega sudah kami bantu share with you and your friends with me seper,5
TOLONG JANGAN PAKE IKLAN BOSS OC.,5
Sangat berguna,5
Terimakasih,5
Oke...oke...oke,4
premium ga bisa pake AI ga bisa berguna apa apa harus bayar mahal sue banget sih aplikasinya,1
tolong tambahkan desktop mode(fullscree) untuk pengguna tablet,4
Sampah,1
Sangat mudah untuk cari kerja,5
"Hàlo, kenapa saat saya login pakai akun google ga bisa? Kemudian setelah saya coba hapus cache dan data malah ga bisa di buka. Ini kenapa ya?",3
Sangat membantu cara jitu,5
Aplikasi aneh gabisa login,1
Ok,5
Saya belum pernah menggunakan applikasi ini hingga saat ini tapi tidak apa-apa saya tetap mensupport applikasi anda lebih maju dan modern...,1
Verifikasi nya susah,1
baik,1
good,5
"Easy to use, and very nice",5
Welder.SMAW/FCAW/GMAW/GTAW,5
Suka hang waktu mau kasih video pendek,1
ok,4
Aplikasi broken mau login aja susah amat,1
untuk versi yg lawas,3
"kenapa ya 2 akun saya dibatasi padahal akun baru, menyulitkan pengguna",3
Semnjaakk menggunakan aplikasi Linkedln Hp saya tidak terjadi BUG lagi Terima kasih.,5
X 5u?,5
Please siapapun hire saya 😔,5
Aplikasi sampah mendadak keluar ga bisa login lagi padahal email ama pasword udah sesuai,1
"LinkedIn is more than just a job seeker platform. It's a dynamic space for professional networking, knowledge sharing, and industry insights. Users can join groups and communities related to their field to engage in discussions, share expertise, and learn from others. Additionally, LinkedIn offers features like publishing articles, where users can demonstrate their thought leadership and expertise in their respective industries. It's also a great platform for businesses.",5
"Haloo , selamat sore apakah ada contact person atau pic CS di LinkedIn ini ?",4
Bissmillah,5
Aplikasi ini sangat membantu sekali.untuk mendapatkan referensi dalam karir,5
Mantap👍,5
Oke,5
Dari 2017 sampe sekarang pake ini belom ada satu pun di panggil gila stress indo indo,1
Terbaik,5
Ribet mending pake jibstreet express lebih gampang,1
Mantap,4
Hebat,5
"Aplikasi yang sangat membantu dalam mencari kerja, dan sudah 2x dapat pekerjaan dengan lingkungan sekaligus salary yang kompetitif dari LinkedIn.",5
Good,5
Application keren,4
ok lah,5
Archik,5
Tolong diajari marketingnya sopan santung sama nasabah,1
Site manager di banyak pekerjaan pemerintah dan swasta,4
"Aplikasi yg bermanfaat bagi pemberi kerja dan pencari kerja,juga jadi media berbagi ilmu sesama anggota,thanks LinkedIn",5
Saya ingin meminta refund/pengembalian dana dikarenakan tidak sengaja membeli paket Premium dan bukan dari saya yg membeli layanan tersebut dan pembayarannya melalui otomatis tanpa sepengetahuan saya.,1
Gatau,4
Mantap jak,5
Verifikasi check gak jelas,1
Iya,5
Wow aplikasi ini sungguh bermanfaat buat kita... Terima kasih,5
kenapa linkedin sekarang sering error? buat akun malah sering no-captcha? tolong perbaikin,2
Bagus,5
Bagus,5
bagusss. saya suka. semoga rakamin X linkedin bakal fair yaaa. love u sekebon🤗🤍,4
Lumayan bermanfaat untuk yg blm dpt pekerjaan,5
"Ruchana Kristina pernah bekerja di Golf Graha Family & Country Club pada tahun 1999 - 2003 sebagai Caddie Dan tahun 2003 - 2005 sebagai administrasi Membership Pada tahun 2006 - 2010 Ruchana Kristina bekerjas sebagai Branch Manager di Moncol Pool & Spa, di penjualan dan keuangan perusahaan dibidang Distributor alat kolam renang & spa beserta instalasi pemipaan Tahun 2011 - 2012 di Resto M-Square lenmarkmall Pada tahun 2013 sampai sekarang bekerja di Bukit Darmo Golf sebagai Marketing Manager",5
Bagus,5
Good,5
"Sistem keamanan lemah,gk pernah login udh 3 bulan lbh tp tiba tiba ada notifikasi login,ganti password, menambahkan email. Email customer service nya mana ini,kalo tidak ad tindakan bantuan menghapus email pelaku,saya gk akan rubah rating.",1
LinkedIn tak pernah gagal memberikan informasi,5
"Susah login, verifikasi sudah terkirim malah di coba beberapa hari lagi,",1
Min. Mohon balikin dana saya. Saya tidak mau jadi member premium. Tiba-tiba ketarik aja saldo dana saya buat member premium. Saya hanya nyobain yang gratis nya. Saya mohon balikin dana saya.,1
"Msuk ny ja sulit,,pdhal saya kira app yang benar membantu",1
"Susah Login Berbelit udah isi data diri, ngisi verifikasi, dan ganti sandi tetep aja gabisa Login",1
"Heiii apa apaan si ini, tiba tiba di suruh login ulang padahal saya tidak pernah mengeluarkan akun saya, udah buat verifikasi tapi selalu di ulang², tolong lahh aplnya d perbaiki lagi, nggak jelas banget tau nggak..",1
"Aplikasi terbaik, banyak inpo pekerjaan dalam negeri maupun luar negeri",5
Pn.,5
Sukses,5
Terbaik,4
sepi,1
Bagus informasinya,3
Okeyyyy...,3
Susah bangett masuk ke aplikasi,2
masuk saldo sah saya jangan ditahan,5
"Aplikasi yang sangat membantu untuk mendapatkan pekerjaan, thankyouu LinkedIn~",5
"Bisa""nya saldo dana saya dipotong katanya tagihan aplikasi padahal saya gk buat apa"" Apk gk jelas balikin itu saldo saya",1
"Hati hati dengan fitur premium gratis selama sepekan, jika anda menggunakan fitur premium hanya untuk mengetahui fitur yang ada, maka segeralah sesudah mengetahuinya untuk membatalkan fitur premium karena pemotongan tagihan premium bulanan akan secara otomatis terpotong melalui metode pembayaran seperti E wallet dan lainnya tanpa ada konfirmasi terlebih dahulu, sangat disayangkan ketika mengakses pusat bantuan kebijakan pengembalian dana konsumen linked in tidak dapat diakses😪",2
Satu dari sebagian banyak portal info pekerjaan yg ada yg di sertai dengan berbagi info pekerjaan baik dlm negri maupun luar negri beserta dengan informasi yg lengkap baik dari data pelamar maupun yg. Melamar nya. Overall is good.,5
koneksi massih kurang setabil,3
Bagas juliansah,5
"Aplikasi makin sering update makin berat, sistem UI nya kurang bagus, terkadang waktu buka lama, dan search koneksi, makin lama app bazel handle hilang sendiri, terkadang buka profile lelet banget, gabisa buka, loading mulu parah sih, padahal buka app lain dan cek kecepatan koneksi internet stabil!!!",1
Sejauh ini mantap,5
Proses verifikasi / security cek ny sm sekali tidak membantu mlh mempersulit,1
Terima kasih,5
Sangat bagus ....bisa kenal dengan banyak orang.,5
Ok,4
ga guna,1
"Aplikasi sangat bagus,memudahkan kita untuk menghubungkan ke banyak relasi",5
Untuk versi yg sekarang masih ada bug untuk verifikasi,3
Ok,5
"sebenarnya saya tdk tahu ini aplikasi untuk apa,cara pakainya bagaimana yg jelas tahu bagi saya. mau dihapus juga sapa tahu nanti di butuhkan.",3
A wau+ih nh seiGIEgy,4
gkjls aplikasi tolol verifikasi nyusahin,1
Sangat membantu untuk mendapatkan pekerjaan,5
Baguss,5
Great,5
👍👍👍,5
", 9,z i5 laptop eqtuoZy x",5
"Mantap,buat cari kerja👍",4
Aplikasi sampah,1
aplikasi gak tau diri bodoh,1
"Saya sangat kecewa karena tidak bisa mengulang kata sandi saya, karena ada opsi ""tidak, ini bukan saya ""iya, ini saya"" Nah saya pencet opsi ""iya, ini saya"" Setelah saya pencet malah ada kedua opsi tersebut lagi, tolonglah LinkedIn perbaiki bug ini.",1
Bagus,5
Iya,1
Easy and simple to operate,5
Sangat baik dan saya kirim tugas juga gak lama - lama.,5
proses log in kelamaan dan dipersulit,1
"login aja dipersulit, masa udah input email dan sandi yang bener di hp gabisa login.. aneh aplikasinya",1
Mencoba,4
bermanfaat,5
Oke,4
Verifikasi email doang tapi ribetnya minta ampun Gak bisa login dan loading aja Akhirnya malah kena kick,1
medsos berbasis mencari pekerjaan dan informasi sangat sangat rekomendasi untuk para fresh graduate 👍👍,5
Sangat membantu,4
Sangat berguna,5
"Aplikasi rusak, disuruh vefikasi gambar, tapi gagal mulu. Tolong dong diperbaiki aplikasinya",1
Mencari pekerjaan menjadi lebih terarah thats awesome,5
Bagus,5
Baagus dan bermqnfaat,5
Costumer service ugrade dana,1
Informasi loker bagus,5
Sangat baik,5
bagus sih aplikasinya,5
"Up to date, semoga ada updaten terbaru atau dikembangkan untuk pengoptimalan LinkeIn yang lebih maksimal dan membantu para penggunannya",5
Terbaik,5
Strategis di gunakan berfungsi maximal Terimakasih,5
Wey ini PLIS ga bisa login pakai Gmaillll,1
"Ribet bgt buat akun,baru aj masukkan nomor telfon udh ad keterangan nya sesi kadaluarsa, blm lg verifikasi nya yg lumayan ribet",1
78.000 8,4
Good App,5
😍,5
"Verifikasi nya ngaco, milih udh bener tetep salah. Milih yg salah malah bener",1
Daftarnya susah nian,1
Tuhan Yesus memberkati amin Jesus bless us.,5
"Alhamdulillah, nice app, terimakasih banyak. Semoga berkah",5
Berawal dari fresgreduwet bisa mendapatkan pekerjaan di LinkedIn ini,5
Sangat membatu jika tahu caranus,5
Coba di fahami,5
Bagus .,5
Saya suka aplikasi ini.,5
Baru mencoba,3
Pengaduan kemana ya tiba tiba akun LinkedIn saya hilang... Tiba2 masukin Gmail malah kek baru gtu... Ini gmna ya? Ga hancur gini aplikasi Ini aplikasi baru update 1 April tpi kenapa akun saya hilang?,1
Keren,5
Good Indonesia,5
Platform profesional dan belajar terbaik,5
Kenapa sekarang saya ga bisa isi komentar ya...,4
Jos apk nya,5
Omk,3
Keren,5
Semoga mudah untuk digunakan dalam proses Kastamer,5
Aplikasi hebat,5
Ok,4
Habis di update kenapa malah crash gak bisa masuk ke LinkedIn sih. Udh dicoba beberapa kali tetep aja gak bisa masuk ke home,1
QA/QC CUALITY CONTROL AT SHIPYARD.LAST PT BATAMEC BATAM at experience 20 year.,5
LEMOT,4
Ok,5
"No hp tak mau masuk ,apk gimana sih , gak jelas kali, padahal no hp msih aktif nelpon wa tapi gak bisa dibuat daftar ,katanya sesi valid ntah apa yg valid ,ku uninstall aja sih kek nya ribet amat 🔥",1
Belum. Dapat job,1
Kenapa sya tidak bisa terhubung oleh orang lain kenapa ya.,1
Oke,5
SUMPAH KALO BISA KASIH RATE 0 BINTANG BAKALAN KU KASIH NOL. DARI DULU TIAP LOGIN SUSAH BANGET VERIFIKASINYA NGULANG MULU. TERUS PAS UDAH LOGIN BEBERAPA HARI KEMUDIAN TIBA2 AKUNKU DI BATASI.,1
Opsional,5
Apk ini sangat baik dan bermanfaat sekali,4
"Medsos LinkedIn ini sangat luas terbuka banyak peluang kerja yg sudah terkenal dan tempat tongkrongan para pengusaha untuk menampilkan profil perusahaan.ini sangat membantu pencari kerja,saya rekomendasikan untuk ikut LinkedIn ini.",5
Baik untuk bisnis dan bersentuhan dengan owner,3
"Jujur, saya sangat kecewa menggunakan aplikasi ini. Akun saya bisa dibobol oleh orang lain sehingga data pribadi saya bocor. Data verifikasi gak jelas. Nama saya di ubah menjadi Isabelle. Ini membuktikan bahwa akun saya sudah dibobol orang lain. Dulu aplikasi ini sangat bagus sekarang jadi sampah.",1
"gabisa loginnn harus verifikasi dulu pake gambar tapi tetep gabisa. terus langganan nya mahal banget 🫠🫠🫠. tolong ini kenapa yaaa linked ko gabisa login, eror tah?",1
Yth LinkedIn tolonglah hapus profil saya di google search. TERIMAKASIH,1
Ok,5
"Sangat mantap, saya kasih bintang 5",5
Platform yang cocok untuk meningkatkan branding diri kita sbg profesional dalam dunia kerja,5
Good job,5
"Saya mau duit saya di balikin 1,1 jt di potong auto debit sedangkan saya tidak berlangganan",1
Nice!,5
Good app,5
Bagus,5
Ok,5
Tambah Sukses selalu,4
om.o00o.9.8i llm,5
Turut beVega/ cripton Harganya bos🙏🙏 Klep Oli seal klep14.965.00014.965.0xeon thall vega zr tkd scorpio tkd jup z thallxeon thall vega zr tkd scorpio tkd jup z thall00 Perpak kertas blokrduka cita untuk keluarga yg di tinggalkan 🙏Turut berduka cita untuk keluarga yg di tinggalkan 🙏yg di inggalkan 🙏,2
Sangat membantu,5
Petani,5
Good,5
Bagus,5
Verivikasi nya susah amat masak iya 100 kali nyari gambar kodok menghadap ke atas salah semua Security check jangan ambigu dunk Kek dikerjain,3
Ok,5
Good,5
Dalam belajar,5
"Saya sudah lama dalam Dunia Togel dan banyak orang tau,sebelum masuk ke aplikasi..,paling mumet itu setelah masuk aplikasi,karena banyak persaingan,pelanggan jadi korban.",4
LinkedIn = profesional,5
Mantap,5
saya,5
Bagus,5
Mantul,5
Bagus,5
good,5
Ok,5
Keren apk ini,5
Good job,5
Bagus,5
Ga ikut langganan malah di potong sepihak mana mahal lagi 700 rb ga ikhlas banget minta refund lama banget,1
Like snail,1
Mau klik pekerjaan tiba-tiba keluar aneh bgt,1
Kenapa tiba-tiba ngebug??????,1
Good,5
Monyet gara gara apk ini saldo dana gua ke potong otomatis padahal ga pernah pencet atau mesen apa lumayan 1 juta 100,1
Kami relawan Prabowo Gibran sebagai ketua persahabatan publik harapan kami kepada semua pihak untuk bisa bergabung bersahabat saling berbagi informasi,5
Ga sesuai harapan,1
Akun tiba tiba keluar dan ga bisa login lagi,1
Data saya tersebar karena aplikasi ini,1
"Akses diblokir, tidak ada solusi sama sekali",1
Selalu yg terbaik,4
"aplikasi eek, gak bisa verifikasi",1
interested,5
Aplikasi LinkedIn ni sangat bagus untuk di pakai tugas tugas seperti ppt dan lain-lain.,5
Bagus dan membantu mempermudah hubungan antara pemberi dan pencari kerja,5
Sangat bagus,5
"@}■€8448○》¤¤¤,¤○ ¡784",2
ACl Gamestop,5
Sangat membantu dalam memperluas jaringan para profesional di berbagai bidang ilmu pengetahuan dan pekerjaan,5
Verry nice,5
Bagus untuk menjadi portofolio,5
Ok,5
"Saat seseorang ingin menjalin koneksi dengan saya, karena tombol (x) dan (checklist) kecil dan bersampingan, saya malah tidak sengaja memencet (x) dan saya ingin membatalkannya tapu malah terpemcet lagi tulisan yang menanyakan untuk tidak menyarankan dalam pencarian bla3x dan sekali lagi tidak sengaja saya memencet ya karena di posisi yang sama tombolnya!!! Saya gabisa cari orangnya lagi jadinya 😭😭😭",1
Kenapa ya kok saya mau melamar tapi ngak bisa2 aneh banget udah seminggu gini terus,1
oke,5
Mantap,3
Ft8ttt I didn't remember whether there was a lot of problems available because it's more difficult to help either. Ma ma.,1
Kok saya gabisa masuk ke akun Dan stuck di puzzle gmna ya?,1
Bgus bisa membantu,5
Goood,4
Baik,5
good,5
Tidak rekomendasi,1
Bagus,5
ini kenapa si jadi gada gambar nya sama sekali,1
"stress berat gabisa daftar, udah coba berbagai cara",2
Tidak bisa log in,1
Akun ku di hack .dan tidak bisa saya masuk ke akun saya lagi. Verifikasi rumit tidak bisa di selesaiakan sangat buruk,1
"Mau login disuruh verifikasi pake gambar, udah berkali2 nyoba gambar terakhir pasti salah. Bikin yg betulah, menghadap ke atas yg kayak apa, yg kepalanya aja ke atas apa sebadan nya😑",1
NAMAKU HOLILI YUGO ADI PUTRO. PERTEMUAN BAPAK KANDUNG MEMPUNYAI ANAK PERTAMA AKU HOLILI YUGO ADI PUTRO HARUS ADA DI GEDUNG BTN .,5
"Ku kira aplikasi ini penting tapi ternyata merepotkan dari awal,susah banget untuk login,mohon di perbaiki",2
"login aja ribet verifikasi dimna mna, udah jelas"" sesuai data",1
Good,5
good,5
Login harus pake teka teki..udah dijawab bener selalu disalahin,1
mau peonsiun,1
Aplikasi babi gak sesuai dengan apa yang diharapkan,1
Good thanks for this apps,5
7rfr7 5 5 l 7 57 ur 58 7 57 5f57 7 r78 b 7l fr 65,4
Bagus sekali,5
Good,5
Ol,5
Sangatmembantu,5
Ok google,5
Best,5
Ok,2
"Aplikasi bodong biaya mahal saldo didana gw raib,Kalian jgn download aplikasi dana kalian raib,kaya penipuan",1
Trima kasih.... saya bergabung sudah lebih dari 5 tahun,5
Operator buldoser,5
Ok,5
