text,rating
ga keren hrs byr,1
enak buat didegenrin,5
alasan karna aku bisa dengerin lagu sepuasnya,5
bagus,5
hebat,5
ini kenapa Spotify aku gak bisa diputer musiknya,2
banyak iklan,1
mantap,5
bagus,5
bagus,5
love,5
biasa aja sihh,3
jangan ada peremium asu,1
bagus,5
jngn bgs love you,5
bagua,5
bagus bangett❥❥,5
gk seru banya iklan fan kalo udh lewati 6 perjam harus bayar gk seru,1
tung tung tung sahur tatatat sahur udindin din dun madindidin liriri larila orcaleo orcala yanto dak balerina ahh,3
bagus aku bisa mendengar lagu favorit ku,4
kerab,5
Aplikasinya kikir cuma mau dengerin lagi aja disuruh ke premium,1
mantap,5
👍,5
Aplikasinya bagus cuma perlu pengurangan iklan aja soalnya bikin ganggu,4
bagus banget recommended,5
sangat mudah d gunakan,5
"terlalu banyak iklan, setiap kali lagu selalu iklan,",1
"sebenarnya udah ok tapi dibatasin kalo mau pilih lagu,masa mau pilih lagu malah harus premium, sama iklan ya banyak banget",2
gg tapi banyak iklan semoga engga iklan lagi,5
keren musik-musik nya,5
ini bagus tapi sayang kalau misalkan kita nyari lagu pasti ada yang kurang bisa harus coba lagi,4
kenapa harus nunggu besok,1
iklam grabb ganggu banget bngst,4
"saran saya spotify harus menambahkam fitur yang dimana orang orang/kita sendiri bisa melihat seberapalama kita mendengarkan lagu,tahun kita memakai spotify dan jumlah hari,PLS SPOTIFY",5
"banyak banget iklan double2 terus setiap denger musik pasti iklan Jangan pake, kalo mau ada apk lain yang ga berisi iklan, tentu kalian pasti risih sama iklan kan kalo lagi enak2 dengerin musik, jadi jangan Download apk ini Banyak banget iklan 🙏 #AingKesel_Loba_Iklan",1
harus banget premium taa??,5
Luar biasa.... makasiiiiii SPOTIFY...👍👍👍,5
"dulu sih sengaja ga langganan, biar tetep ada iklan tipis2 biar ga boring lagu terus. tapi makin kesini kok iklannya makin ngeselin ya, banyak iklan di luar spotify yg masuk. lebih parah dari youtube karena gabisa di skip",2
"Spotify sekarang pelit ya, apa apa premium. dulu masih bisa liat lirik ga ada batas, untuk skip lagu juga. terus sekarang juga dikit dikit iklan itu memang resiko pengguna gratis tapi engga setiap 2 lagu iklan juga kaliii, dengerin 2 lagu iklannya 3 hadehh.",1
aplikasi musik paling kikir yang pernah saya install,2
ini sangat bagus,5
aplikasi nya bagus dan lengkap 👍,5
H-2 sudah main potong saldo aja.,1
"semakin hari semakin kikir,sampah",1
bagus,5
enakk bangett Darii semuaa laguu dari Spotify,5
kehibur guasss,4
apk musik top no 1 ini mah,5
asik,5
Bagus sekali.....aplikasi music yg lengkap dan bs menghibur...terutama untuk yg sering luar kota👍,5
bagus lah tapi coba premium nya gratisin dong mls denger iklan 😁😹,4
Bisa Dengar musik funk nih😁🇹🇷,5
Kek jembt mau masang musik gak bisa bisa pilih,1
"iklannya dikurangin,masa baru 2 lgu langsung iklan, gtu aj trs",2
suara nya merdu sekali lago favorit ku ada semua di sini spotify memang bagus bangetttttttttttttttt,5
mantap,5
saya suka dengar lagu bagus saya suka banget,5
aplikasi nya bagus... 🙂,5
lagu nya seruuuuuu bgtt,5
Aku kasik bintang 5 karna bisa denger pas kita lagi OFFLINE,5
ʙᴀɢᴜs ʙɢᴛ ʙᴜᴀᴛ ᴍᴀɪɴ ʀᴏʙʟᴏx sᴀᴍʙɪʟ ᴅᴇɴɢᴇʀɪɴ ʟᴀɢᴜ nya💙💙,5
Bagus bgt tpi tidak bisa sambil main game,5
mantap,5
menarik,5
bagus banget,5
iklannya kurang banyak,1
aplikasi nya bagus terus ga banyak iklan gitu,5
𝚋𝚊𝚐𝚞𝚜 𝚋𝚊𝚗𝚐𝚎𝚝 𝚜𝚎𝚖𝚞𝚊 𝚕𝚊𝚐𝚞 𝚋𝚊𝚑𝚔𝚊𝚗 𝚊𝚍𝚊 𝚒 𝚕𝚒𝚔𝚎 𝚒𝚝 😘☺ 𝚒𝚔𝚕𝚊𝚗 𝚗𝚢𝚊 𝚓𝚊𝚛𝚊𝚗𝚐 𝚓𝚊𝚛𝚊𝚗𝚐 𝚓𝚞𝚐𝚊 𝚋𝚊𝚐𝚞𝚜 𝚕𝚊𝚑 𝚙𝚘𝚔𝚘𝚔 𝚗𝚢𝚊 𝚠𝚊𝚓𝚒𝚋 𝚍𝚒 𝚞𝚗𝚍𝚞𝚑 𝚌𝚘𝚌𝚘𝚔 𝚔𝚊𝚕𝚘 𝚕𝚊𝚐𝚒 𝚝𝚎𝚗𝚊𝚗𝚐 𝚖𝚊𝚞 𝚐𝚊𝚖𝚋𝚊𝚛 𝚜𝚎𝚓𝚊𝚞𝚑 𝚒𝚗𝚒 𝚓𝚞𝚐𝚊 𝚋𝚎𝚕𝚘𝚖 𝚍𝚒 𝚜𝚞𝚛𝚞𝚑 𝚋𝚎𝚕𝚒 𝚙𝚊𝚔𝚎𝚝 𝚙𝚛𝚎𝚖𝚒𝚞𝚖 𝚕𝚊𝚐𝚞 𝚗𝚢𝚊 𝚙𝚊𝚜 𝚜𝚎𝚜𝚞𝚊𝚒 𝚓𝚞𝚐𝚊 𝚜𝚞𝚍𝚊𝚑 𝚒𝚝𝚞 𝚊𝚓𝚊 𝚜𝚒𝚑 ❤,5
🇪🇸🇪🇸🇪🇸 good,5
bgus bngt aku sukaa bngt denger lagu di spotify,1
bgus,4
😎👍,5
"boikot, ceo nya zionis.",1
bagus,4
apk kikir,1
bagus kualitas suaranya 👍👍,5
"ok lah ada promo 3 bulan, semoga terus ada promonya",5
"bagus gk ngelag,buat maen game juga lancar 🧢",4
bagus,5
sekarang udah gaenak sporty sekarang ada batas milih lagu hadeh mentang mentang ga premium dulu gada sekarang gada klo cuma iklan bole lah ini di batasi hdeh gimna ini tlong dong di rubah lagi kyk dulu,1
terlalu berat,3
"lagunya kadang rusak kalau import lagu dari tiktok, IG dll, di awal enak dipertengahan kyk kusut iramanya, kira² kyk kaset rusak🗿",4
bagus untuk mendengar lagu favorit ku,5
sangat bagus untuk perkembangan,5
seru banget dengernya(+~+),5
no comen,5
kebayakan iklan,1
mau daftar premium belum bisa Terus... sudah saya coba berkali kali.. untuk bagian pembayaran nya..,5
bagusss,5
iklan mulu,3
Mantab,5
update sing viral,4
"aplikasi pelit, minimal iklan ny dikurangin. iklan bikin turun mood. najisss najis. mampus ku rating 1 star 💩",1
mantap Terima kasih😘💕,5
baguss bangettt,5
mantap,5
menemani pagiku 🫰🫰,5
aplikasi ini bagus banget bisa buat santai santai,5
bagus dan penyejuk suasana,5
baik,5
"bagus, tpi jadikan premium",5
baguss bangett,5
sangat bagus sekali,5
ok musicnya,5
mantap semua jenis musik tersedia,5
makin kapitalis tod,1
bagus,4
"aplikasi in bagus buat dengerin waktu luang , tp sayang klok mau download harus ke pre mium",5
saya suka,4
bagus ga ada iklan,5
bagus,5
Ingin Spotify yang dulu sekarang apa-apa berbayar,1
"jelek banget sekarang , lagi enak² denger musik malah mati sendiri , apa coba. bukan sekali dua kali tapi keseringan , kadang lagu yg mau di putar nga ke putar",1
seru dan bisa denger lagu tampa harus dateng ke acara,5
karna terlalu banyak iklannya,5
sangat puas,5
sangat suka,5
"najisss.. 1 lagu iklan nya 3 kali. bangkeee emg neh aplikasi,pantas di kasih bintang 1.",1
"maksa premium, udh premium berbulan-bulan ga dikasih lirik",1
kenapa pada ga ada lirik nya ya,1
terlalu bnyak iklan,1
wawww,5
aplikasi nya bagus bisa main game sambil musik musik nya seru,5
sangat bagus,5
enaken,5
sangat baikkkkk,5
cara menikmati musik yg lebih asik dan menyenangkan,5
bagus buat main game apalagi game attack overall semua nya bagus cmn iklan nya di kurangi ya•~• terimakasih itu saja ulasan sayaa,5
bagus TPI setiap 1 lagu pasti ad iklan lagi,4
aplikasi yg sangat bagus 😁👍👍,5
baru coba,5
memuaskan..,5
lagu nca pada candu,5
"apaan mutar music ada batasan nya gw juga meskipun free ,tapi gw nonton iklan lu juga dapat penghasilan dari situ kan terus kenapa pakai batasi pengguna segala seolah olah lu tuhan kha ?",1
membantu,5
update banget,5
tidak ada,5
"aplikasi ini sy rekomendasi bangeet, pencarian semua lagu jdi gampang.",5
apk musik terbaik,5
bagus banget aplikasi,5
👍,5
APLIKASI RUSAK kenapa sih setiap mencet tombol x saat lagu diputar malah tidak bisa di pencet lagi diplaylist NYEBELIN,2
gue senang soal nya disini lengkap banget,5
yuck ZEMANGAD yach,5
mainanya hebat,5
"iklannya kebanyakan plisss, masa iya satu lagu 3 iklan😭😭",4
aplikasi nya bagus,5
mantap gk ada iklan cocok untuk anak muda yg mau nyari musik😋,5
Sip bingits dah,4
bagus,5
gabisa masuk ke akun goggle bikin kesel😡,1
"Spotify sekarang bagus, bisa putar musik sepuasnya tanpa iklan😁😁",5
"Dikit dikit iklan, tapi bagus wlee",5
bagus,5
sangat bagus untuk didengar,5
tidak support untuk samsung a31 pencarian dan putar musik lama sekali,1
bagus banget lagu yang ku suka ada semua,4
bagus banget dan ada band papih aku delwish,5
"mending jangan download, soalnya lagu lagunya bisa hilang kalau sudah lama pemakaian, spotify agak eror soalnya banyak yg ngalami juga",1
Bagus,5
Sangat bagus,5
"bagus, tapi setiap 1× putar lagu, mesti ada iklan 2-3 kali",4
apk bagus tapi iklannya lamaaa bangett,4
kikir,2
bagus sekali,5
kerennn👍🏻👍🏻,5
"baguss, tpi udh bnyk iklannyaa",4
petani muda,5
Mau di donlod gak bisa premium padahal dulu gak tolong kasih gak premium lagi dong,5
"makasi ya Spotify, aku jadi terhibur dengan lagu, aku selalu buka dan dengerin lagu di Spotify biar beraktivitas nya enak",5
agak enak lagu nya bisa di cari lagi,3
"Aplikasinya sudah bagus. Tidak ada pengalaman buruk selama menggunakan aplikasi ini. Aku senang bisa mendengar musik favorit, dan lagu yang aku cari (baik lagu lama maupun lagu baru) selalu ada di pencarian. Ada sedikit kritik, tolong setiap lagu di kasih liriknya dan juga kalau bisa di terjemahkan semuanya. Untuk iklan nggak terlalu mengganggu.",4
lagu nya enak,5
"aplikasi nya bagus ,mempermudah nyari dan dengar podcast atau lagu",5
keren,5
mantap banget👍,5
sukaa banget samaa spotfy,5
bagus banyak pilihan cocok buat ngedengerin lagu tapi sambil chatan 👌🙌🤩😘💖⭐🌟,5
gak tau,5
baguss bangetttt lagu nyaa enakk enakkk dan ga ngeleg jarang ada iklan,5
"spotify bagus sekali, sekarang saya bisa dengar phonk,montagem,dan funk YAYY",5
suka banget sama aplikasi nyaa🤩🤩🤩 lain kali premium nya harga nya diturunin dikit ya,5
kocak,1
"apk ini sangat bagus dan mudah di gunakan tetapai terlalu banyak iklan dan sering kali terganggu saat menyetel musik, tolong kurangi iklan yang harus sedikit-sedikit harus premium",5
terlalu banyak iklan,3
baguss,4
candu jir,5
senang bisa menikmati lagu favorit dr aplikasi spotify ini perjalanan berkendara pun jd menyenangkan,5
mutar music aja harus premium tolol emang 🤬🤬💢,5
i lovee,5
bagus kali cok,5
bagus,5
bagus banget,5
"good aplikasi musikk,,",5
"scammm, beli premium harga 60rban katanya buat 3 bulan, pas dicek bagian akun ternyata cuma buat 1 bulan😭 balikin duit gue itu lumayan buat beli yg paket siswa karena biasanya gue beli yg paket itu (gara"" tergiur harga 60 buat 3 bulan ya gini😭)",1
Semakin asyikk dgn Spotify,5
banyak gangguan dan bug,1
bagus',5
kacau,5
"sekarang dikit dikit iklan ni apk, baru muter 1/2 lagu iklan lagi dan lagi",1
bagusssss,5
bagus sekali,5
enak buat ngegame dan ngerjain tugas😋,5
ok,5
mantap dn bagus...,4
Laguuu bagus2 full albumm,5
ini adalah aplikasi terbagus di play store bisa menghibur saya dan bisa mambuat saya manjadi kembali aktif saya bisa mendengar kan semua lagu dari mulai sedih atau seru semua nya ada saya benar benar suka saya beri bintang 5 😍🤩,5
sangat baik dalam menemani di setiap tugas ku,5
asik bgt & bagus bgt aplikasinya,5
bagus . mudah untuk mencari lagu yg aku suka,5
good,5
bagus,5
enak bisa ngedenger lagu Sabil main game juga bisa👍👍⭐,5
"sangat suka dan tidak lemot,dan pilihan nya sangat banyak,iklan juga jarang muncul",5
aku yang suka nyayi bagus banget buat aku karena bikin suara bagussss jadi aku kasih bintang 5,5
"selalu di pakai untuk olahraga,belajar,sebelum tidur 🤩",5
buruan download,5
"males premium, saya miskin. iklannya kurangin",1
bagus,4
boleh lah,4
bagusss banget,5
saya dapat belajar bernyanyi dan karna aplikasi ini saya dapat ke panggung basar yaitu mctv,5
bagus dan bisa di dengar ketika tidak ada wf,5
sangat membantu dan menghibur pada waktu bekerja sehingga kita bekerja dengan rileks dan tenang,5
bagus banget tapi mines nya lelet,5
saya tak pandai memuji..... but...for me... Spotify is the best,5
mantap & menyenangkan,5
mantap,5
Aplikasi yang saaaangat bangusssss,5
nicee,5
"aplikasi kikir anj, buat milih lagu aja ada batasnya, terus udh gitu banyak bgt iklan",1
mantap,5
"masih kurang sedikit lagi,klwjRingan hp4G agak ngelage dan macet2an, di perbaiki lagi yach ka biar penggunanya semakin jatuh cinta sama sporty",5
gatau ah pusing,5
sya sering memutar spotify,5
ini sangat bagus dan mudah dalam penggunanya.,5
ini aplikasi sangat berguna banget buat pencinta musik,5
bgus bngt di danger bisa smapai main geme,5
Senja,5
Visca Barca,5
Goodtone,4
sangat bagus,5
bayak lagu,5
sini udh gk langganan premium masa tiap lagu ada iklan 1 menit 3 biji ibarat 2 lagu itu mah kaya dipaksa premium,1
jangan ada iklan ini aja gehhhh ih komo anu rafi aku gak suka lagu,1
mata duitan,1
semoga ke depannya ga ada iklannya,5
apk yg sangat bagus,5
gangguan,1
gua lagi sad malah iklan njir😠,1
sangat bagus,5
bagus tapi k,5
sangat bagus dan sangat membantu untuk menenangkan pikiran yang kacau dengan memutar lagu di spertify,5
Bagus dan sangat membantu terima kasih,5
oyiii,5
p bunuh,1
kebanyakan iklan,1
Oke,1
kebanyakan iklan,1
omg keewn,5
sangat suka,5
semua lagu lengkap 👍🏻,5
ini kenapa abis update jadi ga bisa ngapa ngapain gua ? asli dah dulu bae bae aja aneh ni skrng,2
👍👍,5
applications that support warfare,1
mantul,5
"bagus...... tapi kadang iklanya gangu. its okay sihh buat aku. cuma yg paling gangu itu satu, kenapa tombol skip nya harus di batasi banget..... jujur itu gangu banget buat aku plus satu lagi, liriknya loh..... kok bisa ada yg engak ada yg iya.",2
karena iklannya banyak banget,4
ini knapa lirik kga muncul jir,1
🫰🫰🫰,5
aku puas !!!!,4
apik,5
mantapppppp suka,5
sangat bagus tetapi lagu where we are (one direction) tidak masuk dalam aplikasi ini padahal lagu nya sangat bagus,4
ok,5
bagus,5
"iloveyu spotify, seru bgt slalu bisa bkin playlist sndiri 😚😚",5
makin lama makin banyak bug lagu yang ada di playlist ada yang hilang dan ada yang tidak,1
aku tidak suka iklan,1
"bagus sekali membantu saya lebih tenang saat mengerjakan tugas,saat saya lagi sibuk bersih² rumah",5
baguss,5
sangat bagus 🤩,5
Najis mati mati sendiri mulu musiknya,1
goob,5
"bagus, saran sih supaya bisa tambahkan favorit dengan mudah lewat notifikasi. makasih",5
bagus walopun gak premium masi bisa dengerin musik dengan khidmat,5
mantap,5
ok,5
gampang ngebug kaga jelas baru masuk tiba tiba harus coba lagi padahal sinyal lancar,1
Mantap,5
"SPOTIFY ANYINGGG,GUE LG LIPET BAJU SAMBIL DENGERIN LAGU MALAH DISURUH PREMIUM BANGS*T😡😡😡🤬🤬🤬",1
jadi ada kawan tidur rasanya,5
saya agak kecewa yah karena saya adalah pengguna gratisan jadi mau download lagu aja harus premium dulu jadi saya kehilangan akses untuk mendownload lagu lagi itu saja sekian terimakasih,1
bagusss sekali,5
mau 10 rb,5
ni apalikas susa bet buat akun ya males banget gua yang kayak begini,2
bagusss bwangetttt,5
"bagus dan enak di dengar lagu nya,Tidak berisi iklan Tidak Berisi iklan🤭🤓",5
wenak pol josjis,5
"banyak iklannya klo gak yg premium,.😂😂",5
"seru aja soal nya banyak lagu jepang, jawa, sama galau",5
"Bagus aplikasinya cuma sering muncul bug gitu, sehingga saya harus menghapus dan mendownload ulang lagi, seperti ketika saya memencet lagu yang saya simpan di playtis, lagu itu tiba-tiba hilang. mohon ada perbaikan selanjutnya🙏",3
bagus aja aplikasinya,5
bagus,5
bagussssss bangetttttt,4
bagus,5
mantap,5
"aplikasinya udah bagus, tapi pas mau ganti lagu lagunya tuh beda sama playlistnya jadinya risih.",2
bisa menenangkan ketika kita depresi dan mengobati pikiran,5
bagus,5
sip,5
lagunya keren keren,5
saran aja untuk lagu bhs korea jepang bisa pake alfabet,5
aplikasi yang sangat bagus untuk mendengarkan musik,5
"Spotify Keren bgt si kalo misal video nya ga cuma se potong, kalo full video asli keren si apalagi udh ada lirik juga kan, semoga kedepan nya bisa dbkin full video klip setiap setel lagu nya 💟😊🥳🥰",5
"bgs,, semua lagu ada lengkap poko ny klo Download g mungkin nysel",5
bagus,5
pokoknya suka banget sama Spotify,5
I'm happy❤️,5
banyak pilihan,5
buat dengerin musik,5
sangat rekomendet tuk di dengar,5
ok,5
seru selalu cpt,5
Iklan tolong dikurangi,5
assalamualaikum maaf kasih bintang 🌟 soalnya GK bisa di download ini nya tolong bnerin lagi terimakasih,1
mantap,5
"thanks for blocking my account just because i using import Playlist, now i can say goodbye to this greedy app with peace and never comeback again 👍",1
"bagus, tapi ini kenapa yahhh, login di web masukin kode, malah gabisa di masukin pengen konekin ke discrod, malah pas dapet pengen di isi, malah kaga ke isi, udah di coba berkali-kali, di refres tetep aje",4
its ok banget kami suja,5
mantap,5
enak,5
bagus,5
sangat bangus sekali,5
good job bro,5
bagus kali gila Enak bisa main sambil dengerin musik,5
lagu nya enak tapi iklan nya kurang harusnya musik juga iklan nya,5
😍😍😍😍,5
kebanyakan iklan. biarpun gak premium seharusnya iklanya itu gak ad. cukup di bedakan dari shufelnya saja. tanks,3
terbaik,5
mantap,5
"apk ini bagus bgt buat nemenin perjalanan santai, galau, dll. untuk spotify free nya agak di perlama sedikit yah. THEE BESTT lah pokoknya",5
bagus bintang,5
whatta. best app music that ive ever downloaded,5
"aplikasi yg sangat bagus, bisa mendengarkan lagu2 pilihan yg kita sukai",5
tolong di update lagi karena suka lag,5
tolong di buat akun pelajaran biar siswa / siswi setiap belajar bisa nambah enak pas stel musik ga ada iklan nya biar makin seru,4
sangat bagus,5
baguss,5
"Recently liatening cant updated. Tidak bisa dihapus, dan recently listening pun tidak sesuai fakta yang didengar.",1
iklan 3x anying,1
top music mantap,5
Topbgt,5
Bagus banget n aqu suka sekali aplikasi ini 😊,5
terimakasih atas kajian buku lewat spotify,5
sangat mantap sekali,5
good 👍,5
bagusss bgt,5
mantul abis brooo...,5
aplikasi ini bagus untuk saat yang santai,4
", Khmer💍",5
mantap👍,5
biaya bulanan kalau bisa lebih murah dan bisa di download,5
"iklannya gak bermutu,,,aneh",3
bagus san baik,5
free,5
favorit song,5
"jujur aja sih gw kecewa, kek apaan bet tiba² dikasih limit buat muterin lgu untuk perhari apalgi ada iklan yah lumayanlah soalnya sekarang udah ga separah 2024 klo g slh soalnya sejak tahun it Spotify ngsih limit dengerin lgu+bnyk iklan, klo Thun ini udah membaik kok cuma klo g slh dlu ada kek pas lgi muterin lgu itukan liat kebawah ada rekomendasi yang mirip Ama genre lgu itu+mirip lgu nya kumohon itu di adakan soalnya lebih enak gituu menurut ku, itu aja sih makasih yaa",4
"kebanyakan iklan sat, mana lama lg",1
"APLIKASI BOROKK NGENTOTT,BANYAK BUG KEK ASUU",1
enakk bgt laguunyaaa,5
ok,5
Mantap,5
top,5
bagus,5
"aplikasi nya sangat mendukung buat hari hari aku, tapi kurangi yah iklannya pokoknya the bestt",5
Iklan sedikit= kepuasan konsumen 😋,5
aplikasi cukup baik tapi sayang lagu yang habis didownload dalam beberapa hari tdk bisa terputar,5
bagus,5
"seru,banyak lagu kesukaanku",5
tak muscul di tampilan hp,5
sangat baik dan bagus,5
lagu di aplikasi nya sangat memuaskan,5
sistem pembayaran langganan ribet,1
aplikasi yang berhuana untuk yang suka lagu,5
bagus,5
"aku GK tau apa ini keajaiban atau bukan tetapi mereka sangat tau lagu lagu yang ku suka. This is really good, I like this song",5
"udah banyak iklan, mau puter beberapa lagu aja ada maksimalnya perhari, makin lama makin hancur spotify saran: kalo bisa gapapa ada iklan tapii jangan dibatasi denger musiknya",1
sangat bagus,5
apa semua harus premium dulu baru bisa carik lagu yang kita mau,5
sangat bagus dan aku suka banget sama aplikasinya,5
"njs, mkin sni mkn pelit. gw ykin di dunia ini yg milih buat premium dh bnyk, ko lu maksa bgt si co, smw ny aj dibtesin. gw dh ikhlas pas prtm kli wktu dlu fitur offline tb' di premiumin, mkin ksini nglunjk lu pd, muak gw. gw msh pljr, kbtuhn gw bnyk, 40k buat premium bisa buat yg lain yg lebih gw btuhin, ksh klonggrn lh cok.",1
"positif: semuanya bagus, dan gratiis",4
bagus,5
help,5
"ngeselin banget pas ada ""coba lagi besok"" tapi aku ttp suka dikit",3
👍,5
"aplikasinya bagus,tapi suka ada iklan",5
Terbaek,5
lagu nya bagus,5
baguss aja sih,5
bagus,5
"ini sangat luar biasa untuk ini, jadi ini bisa bikin lagu menyenangkan bagi kita",5
keren,5
bisa menjadi sad lagu nya bagus👍🤩 bgt,5
"males ah, pelit, maksa bngt",2
bagus,3
lagu ini terlalu hd saya suka,5
mantap pokoknya,5
sangat menyamakan 👍,5
"sangat seru, tapi aku tak bisa untuk mendengarkan lagu secara online",3
sangat bagus,5
"HARUS MYA GAUSA ADA IKLAN, NAJIS BGT,DIKIT² PREM",5
Bagus anda sangat pintar!,5
wow,5
"aplikasi nya bagus, cuma tolong kurangi iklan. Sekian terimakasih 🙏🏻",5
𝚋𝚊𝚐𝚞𝚜 👍,5
cakep sekali ini Spotify bintang 5 lagu nya bagus banget,5
"jir lah cuman buat lagu apa yg mau di putar doang harus premium, pemerasan mah ini namanya, masih belum cukup buat lu uang dari orang yg pakai premium sama iklan? sampai-sampai buat mutar lagu doang harus premium mending download sendiri lagu nya dari pada pakai ni aplikasi, ujung ujungnya cuman di peras jir lah😹",1
ko ga bisa offline,1
baguss bgtt woikkk,5
bagusss,5
aplikasi nya sungguh berguna,5
aplikasi ini enk buat dengerin lagu,5
Music and podcast is the best,5
"Aplikasi ini bagus banget, Sangat memuaskan saya kasih bintang 5 , Tapi tolong banget kurangin untuk iklan nya ya makasih oke itu aja",5
ganjah kau,2
"Ini aplikasi paling besss bisa dengar lagu bisa Lihat podcast ahh pokok nya aplikasi,Baguss...",5
w ewewew urrr eeettttee eeeee yt eeeee 2w weeeeeeeeeeeeeeeeee eee,2
bagus lagu semua nya ada,5
terimakasih untuk kesempurnaan aplikasi ini,5
Sangat puassss☺👍👍,5
musiknya lumayan,3
aku suka mendengarkan musik di sini,5
"kikir bnget njirr, masa gw nonton drama di melolo banyak bnget iklan spotify kikir ini",1
best,5
bagus,5
sangat menghibur diwaktu santai lagu2nya,5
semua lagunya lengkap mantap,5
sangat seru dan nyaman didengar,5
suara nya merdu banget dan juga lagu nya bagus² semua,5
"enk dan gak ada iklan, 🥰",5
semuanya bagus tapi iklan nya tolong di kurangi,3
bagus banget,5
aku suka suka,5
spotifay nya gk bisa di buka,2
cepetan rilis Lossless dan fitur Mix nya di Indonesia!!!,3
Bagus sekali,5
"Bagus,tapi mohon dikurangi iklannya ya",4
"saya kasih bintang 5 karna aplikasinya bagus,,saran saya si kalau bisa durasi iklan dikurangi untk yg lainnya udh oke sukses selalu 👍👍👍",5
keren banget,5
karna sangat menyenangkan,5
kebanyakan iklan asw baru satu lagu iklas bisa 3/4 x Gedeg amat dngernya,1
bagus,5
bagus,5
sound capaule saya ga bisa keliatan jumlah lagu yang diputar. ini gimana yah?,1
semua lagu ada di sini jadi seruu🫶🏻,5
mengecewakan,1
bagus,5
apknya baguss,5
ini adalah appelikasi yang bagus,4
bagus tapi kadang iklannya lama. ke premium? nanti aja deh blm perlu banget,5
sukaaa,5
"good banyak banget lagu² bagus lamq atau baru,recommded lah",5
Amat Sangat Menghibur,5
sangat baguss,5
puas,5
kebanyakan iklan elek apl ne,1
kerrreen,4
bagus,5
sumpah keren bgt,5
ok Joss,5
"bagus, tingkatkan terus",5
min tolong hilangkan iklan dll,1
"dear developer, apk nya bagus sih fiturnya juga canggih. tapi banyak iklannya jadi menurunkan kualitas dan pengalaman pengguna. ""tolonglah jangan arogant dengan menyiksa pengguna pakai iklan-iklan yang justru menyiksa pengguna sekaligus pendengar! yang padahal dengan banyaknya pengguna anda mendapatkan omset yang lumayan tapi kenapa anda merasa arogant? ingat ya anda cuma manusia yang kapan pun bisa mati, banyak pengguna yang mendoakan jelek-jelek kepada anda!""",2
selalu mantap👍👍,5
mantappppp....,5
semua lagunya menarik dan membuat rilex,5
parah si iklan nya sering muncul,1
"banyakin lagi iklannya 5-10 iklan cukup tiap putar 2 lagu, saya lebih suka iklan ketimbang aplikasi",1
Spotify ini sangat bagus untuk mendengar lagu yang enak Kokok nya ku kasih bintang 5,5
mantap,5
👍👍👍👍👍🗿🗿🗿🗿🗿.,5
kereeenn,5
suka banget,5
sanagat bagus,5
"gjls bgt lagu diplaylist hilang semua, padahal sinyal bagus, kuota bnyak, pake wifi pun sama, malah ada akun yg kaya kena blacklist gitu gabisa buka Spotify, mohon di perbaiki ya t41",1
bagus bangett,5
cukup bagus,5
baguss banget gue sarani yang suka dengerin musik .,4
bsgus,5
mantap,5
aplikasi sangat bagus😻,5
oke,5
bnyak iklannyaa!!,1
"Complete with a tone control, sound control, recorder, and storage for recorded songs. Only then will I give it 5 stars.",4
Saya jadi tdk kesulitan lagi untuk cari lagu,5
Mantap,5
bagus banget aku bisa rasain apa itu tenang,5
mantap,5
mantap,5
bagus,5
ok,5
"gak tau mau bilang apa,intinya spotify jossgandoss",5
ok,5
Bagus bgt...,5
banyak pilihan lagu aku suka banget,5
seru bisa dengar lagu sepuase,5
iklan iklan iklan woi iklan,1
mantap pokoknya,5
tolong developer bisa download lagu gratis tapi kasih waktu seminggu misal nya disuruh download lagi,5
kikir banget anj ni apk,1
SPOTIFY KEREN!!!!!! SEKARANG BERLANGGANAN PAKET PREMIUM SPOTIFY BISA LEWAT GOOGLE PLAY STORE👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5
bagus,5
Semoga Lebih dikembangkan lagi karena saya suka mendengarkan musik dengan aplikasi ini,5
makin lama makin banyak iklannya,2
sangat bagus untuk di dengarkan walau lagunya kadang tidak sesuai dan ngebasnya kurang tapi tidak papa saran= di perbaiki lagi laguyang tidak sesuai dan basnya di banyakin lagi agar tambah bagus,5
sangat bagus dan menyenangkan,5
mantap,5
karena keren,5
bagus,5
good,5
keren semoga makin exist,5
Mantap,5
"iklannya kurangin woi, males iklan 30 detiknya sampe 3 kali🤬😡😡",3
"masa sehari di batasi lagu yg bisa di pilih, dan harus premium😒",1
bagus,5
terkadang kebanyakan iklan + gak ada lirik nya. (cuman di beberapa lagu),4
sngat bagus,5
"bagus, tapi ada iklan",5
Benar benar sangat membantu apalagi saat mengerjakan tugas atau main game. Mantaplah,5
bagus♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️👍👍👍👍👍👍🏿👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏵️🏣🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅,5
mantap,5
